Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Number
8299,US-2015-158911,2015-07-05,2015-07-11,Standard Class,RS-19765,Nicholas Joyce,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.271699999999999,2015,July,7
8300,US-2014-103338,2014-03-11,2014-03-15,Standard Class,RB-19435,Lacota Clarke,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0747999999999998,2014,March,3
8301,CA-2015-109169,2015-04-20,2015-04-24,Standard Class,OT-18730,Paloma Leon,Consumer,United States,Detroit,Michigan,48234,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0.0,81.432,2015,April,4
8302,US-2017-167318,2017-07-26,2017-08-01,Standard Class,GZ-14545,Madeson Avila,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98,2017,July,7
8303,US-2017-167318,2017-07-26,2017-08-01,Standard Class,GZ-14545,Fredericka Simpson,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,45.293999999999954,2017,July,7
8304,US-2014-120313,2014-10-31,2014-11-02,Second Class,NL-18310,Knox Calhoun,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,2,0.2,8.278199999999998,2014,October,10
8305,CA-2017-135419,2017-11-03,2017-11-09,Standard Class,BG-11740,Ann Alexander,Consumer,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.36800000000005,4,0.2,36.477600000000024,2017,November,11
8306,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,Kirk Rogers,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.400000000000006,5,0.0,15.552000000000001,2016,August,8
8307,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,Kyla Rivas,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,0.0,19.2556,2016,August,8
8308,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,Cody Jefferson,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,35.6776,2016,August,8
8309,CA-2016-149335,2016-07-25,2016-07-25,Same Day,BC-11125,Tamekah Curry,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0.0,11.151,2016,July,7
8310,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,Ina Whitehead,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.2,8.584499999999991,2014,March,3
8311,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,Flynn Gross,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.50899999999996,3,0.3,-43.029600000000045,2014,March,3
8312,US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,George Clayton,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0.0,24.4608,2017,January,1
8313,US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,Lael Greer,Consumer,United States,Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.9300000000003,7,0.0,764.3818000000001,2017,January,1
8314,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,Zelenia Wong,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.638799999999947,2014,July,7
8315,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,Cameron Eaton,Home Office,United States,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.4880000000000004,2,0.2,0.5668,2014,July,7
8316,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,Ramona Lowe,Home Office,United States,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,0.2,3.9003999999999985,2014,July,7
8317,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,Gray Gibbs,Home Office,United States,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,3,0.2,5.611199999999999,2014,July,7
8318,CA-2017-130904,2017-04-11,2017-04-16,Standard Class,HM-14980,Leah Ramsey,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1,0.2,0.15329999999999994,2017,April,4
8319,CA-2017-130904,2017-04-11,2017-04-16,Standard Class,HM-14980,Clarke Calderon,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.992,8,0.2,2.3615999999999966,2017,April,4
8320,CA-2017-133620,2017-11-13,2017-11-18,Standard Class,EM-14065,Fleur Weber,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.0,3.3629999999999995,2017,November,11
8321,CA-2015-142937,2015-12-05,2015-12-06,First Class,SF-20065,Thaddeus Roman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.504000000000003,2015,December,12
8322,US-2016-149790,2016-09-26,2016-10-01,Standard Class,SC-20380,Baker Morrow,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.623999999999997,2,0.8,-24.99840000000001,2016,September,9
8323,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,Paki Olson,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0.0,2.2724,2016,November,11
8324,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,Kai Spence,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.584999999999994,2016,November,11
8325,CA-2017-144456,2017-09-08,2017-09-09,First Class,FC-14245,Xander Cervantes,Home Office,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5,0.2,5.397000000000007,2017,September,9
8326,CA-2017-144456,2017-09-08,2017-09-09,First Class,FC-14245,Hasad Riggs,Home Office,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.857900000000008,2017,September,9
8327,CA-2017-103478,2017-07-21,2017-07-24,Second Class,KL-16555,Xerxes Goodman,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.8639999999999994,4,0.8,-4.582400000000002,2017,July,7
8328,CA-2017-103478,2017-07-21,2017-07-24,Second Class,KL-16555,Jeremy Miles,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.19199999999998,7,0.8,-164.83600000000007,2017,July,7
8329,CA-2017-118577,2017-10-06,2017-10-11,Standard Class,XP-21865,Carson Washington,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0.0,68.976,2017,October,10
8330,CA-2017-118577,2017-10-06,2017-10-11,Standard Class,XP-21865,Francis Knowles,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0.0,3.1104000000000003,2017,October,10
8331,CA-2017-113572,2017-11-07,2017-11-11,Standard Class,FP-14320,Kibo Mathews,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4,0.0,2.5215999999999994,2017,November,11
8332,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Kiona Shaffer,Consumer,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.0,3.3629999999999995,2016,March,3
8333,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Arthur Lynch,Consumer,United States,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.90000000000003,5,0.0,88.72500000000002,2016,March,3
8334,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Coby Moore,Consumer,United States,Andover,Massachusetts,1810,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,0.0,8.790600000000001,2016,March,3
8335,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Jayme Fernandez,Consumer,United States,Andover,Massachusetts,1810,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,4,0.0,23.309999999999995,2016,March,3
8336,CA-2017-161655,2017-05-13,2017-05-18,Second Class,CW-11905,Mufutau Potts,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,0.0,149.76,2017,May,5
8337,CA-2016-101469,2016-07-02,2016-07-08,Standard Class,KH-16360,Bryar Harper,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,0.0,3.157,2016,July,7
8338,CA-2014-153087,2014-12-27,2015-01-03,Standard Class,TC-20980,Adria Norton,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,4,0.0,11.7208,2014,December,12
8339,CA-2014-153087,2014-12-27,2015-01-03,Standard Class,TC-20980,Nayda Reese,Corporate,United States,Decatur,Alabama,35601,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498.0,5,0.0,184.26,2014,December,12
8340,CA-2017-135076,2017-04-13,2017-04-17,Standard Class,YS-21880,Whitney Mckee,Corporate,United States,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.70400000000006,6,0.2,-38.21160000000003,2017,April,4
8341,CA-2014-161634,2014-11-14,2014-11-20,Standard Class,CC-12220,Blaine Sims,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.400000000000006,5,0.0,15.552000000000001,2014,November,11
8342,CA-2017-141481,2017-06-11,2017-06-14,First Class,ZD-21925,Sasha Todd,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888,2017,June,6
8343,CA-2016-132549,2016-11-25,2016-11-30,Standard Class,JK-15370,Ashely Cameron,Consumer,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,0.0,19.8072,2016,November,11
8344,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,September Solis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.20000000000001,5,0.2,22.199999999999996,2014,March,3
8345,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,India Watts,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952000000000005,3,0.2,6.590399999999999,2014,March,3
8346,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Nell Steele,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.918799999999983,2014,March,3
8347,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Chiquita Trujillo,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.400000000000002,5,0.0,13.188000000000002,2015,April,4
8348,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Russell Randall,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,0.0,3.7920000000000007,2015,April,4
8349,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Juliet Peters,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,10,0.0,58.66,2015,April,4
8350,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Oren Keith,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.3,5,0.0,10.449000000000002,2015,April,4
8351,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Hashim Holloway,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1,0.0,3.1104000000000003,2015,April,4
8352,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Lilah Norton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2,0.2,7.300800000000001,2017,May,5
8353,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Daphne Charles,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,4,0.7,-17.59199999999999,2017,May,5
8354,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Jason Floyd,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.4699999999999,5,0.4,-112.041,2017,May,5
8355,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Colt Goff,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,5,0.7,-44.94,2017,May,5
8356,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Caleb Grimes,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.0,2,0.2,2.8,2017,May,5
8357,CA-2016-163174,2016-08-26,2016-08-30,Standard Class,XP-21865,Channing Avery,Consumer,United States,Athens,Georgia,30605,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388,2016,August,8
8358,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,Carter Hester,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,0.0,24.3824,2014,April,4
8359,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,Macaulay Boyer,Consumer,United States,Great Falls,Montana,59405,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.238600000000005,2014,April,4
8360,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,Paul Love,Consumer,United States,Great Falls,Montana,59405,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,0.0,91.32480000000001,2014,April,4
8361,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Rhiannon Cleveland,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744,2,0.2,3.9679999999999964,2017,January,1
8362,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Stewart Yang,Consumer,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.431999999999999,2,0.8,-13.580000000000002,2017,January,1
8363,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Wynne Trevino,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.4300000000001,5,0.3,-169.63700000000009,2017,January,1
8364,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Oren Barron,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,3,0.2,27.91080000000001,2017,January,1
8365,CA-2017-137631,2017-04-28,2017-05-02,Standard Class,JL-15235,Dennis Bradford,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.984,2,0.2,84.59819999999988,2017,April,4
8366,CA-2017-157273,2017-01-30,2017-02-02,First Class,SZ-20035,Alyssa Williamson,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.476800000000026,2017,January,1
8367,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Rebecca Hicks,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0.0,7.3872,2014,September,9
8368,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Michelle Pratt,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0.0,9.663199999999998,2014,September,9
8369,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Carlos Gallegos,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92000000000002,5,0.2,31.47,2014,September,9
8370,CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,Montana Park,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.85170000000005,2016,June,6
8371,CA-2016-163972,2016-10-17,2016-10-21,Standard Class,MG-17890,Colorado Robertson,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.293999999999993,2016,October,10
8372,CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,Moses Johnson,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.983999999999999,1,0.8,-8.472800000000003,2014,December,12
8373,CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,Clayton Galloway,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.726600000000005,2016,November,11
8374,CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,Victor Dudley,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0.0,4.461000000000002,2016,November,11
